_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
11942,20210606,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",56,"",0.0200820495165964,"",277731,"",99.5965659695327,""
11943,20210606,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",3,"",0.00153099499364637,"",198089,"",101.091089098805,""
11944,20210606,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",17,"",0.00867563829732943,"",193424,"",98.7103918836852,""
11945,20210606,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",0,"",0,"",266364,"",98.6920791125405,""
11946,20210606,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",4,"",0.00148206332856603,"",256142,"",94.90466627639,""
11947,20210607,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",1912,"",0.454601652924002,"",134402,"",31.9557381570563,""
11948,20210607,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",767,"",0.182363738385308,"",77957,"",18.5352411385964,""
11949,20210607,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",5378,"",1.466489967987,"",227319,"",61.9860604374928,""
11950,20210607,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",1064,"",0.290134869084821,"",97590,"",26.611148377808,""
11951,20210607,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",512,"",0.146583907835368,"",303865,"",86.9955452234259,""
11952,20210607,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",1590,"",0.455211745035615,"",127331,"",36.454444469893,""
11953,20210607,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",52,"",0.0251025826695631,"",191524,"",92.4566739077963,""
11954,20210607,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",4551,"",2.19695872556119,"",113371,"",54.7289403813662,""
11955,20210607,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",30,"",0.0148259434241999,"",199482,"",98.5836282048748,""
11956,20210607,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",4687,"",2.31630656097416,"",155204,"",76.701524106984,""
11957,20210607,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",28,"",0.0157444008974309,"",179754,"",101.075679961314,""
11958,20210607,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",2195,"",1.23424857035217,"",159649,"",89.7706378169264,""
11959,20210607,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",16,"",0.0103236463118774,"",153805,"",99.2392763123935,""
11960,20210607,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",106,"",0.0683941568161875,"",149094,"",96.1996077014401,""
11961,20210607,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",11,"",0.00750766122702485,"",148591,"",101.415535398623,""
11962,20210607,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",70,"",0.0477760259901581,"",145183,"",99.089525447559,""
11963,20210607,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",4,"",0.00370147596354046,"",107757,"",99.7149863508074,""
11964,20210607,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",24,"",0.0222088557812428,"",105271,"",97.414519039467,""
11965,20210607,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",7,"",0.00423849400253099,"",162432,"",98.3524368313019,""
11966,20210607,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",30,"",0.0181649742965614,"",156222,"",94.5922871519137,""
11967,20210607,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",2043,"",0.47775615961686,"",91636,"",21.4291059435392,""
11968,20210607,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",740,"",0.173049220810806,"",40524,"",9.47654949207715,""
11969,20210607,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",6550,"",1.84372528211812,"",191340,"",53.8592970199207,""
11970,20210607,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",873,"",0.245736209357117,"",49445,"",13.9180147441726,""
11971,20210607,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",679,"",0.204763541836298,"",283475,"",85.4865169691377,""
11972,20210607,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",1275,"",0.384497077822209,"",73667,"",22.2154872407283,""
11973,20210607,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",107,"",0.0551717025884294,"",182688,"",94.1982056306074,""
11974,20210607,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",5218,"",2.69052284211612,"",86718,"",44.7138290192843,""
11975,20210607,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",69,"",0.0361682610404927,"",190792,"",100.008911020836,""
11976,20210607,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",5621,"",2.94640283055956,"",137736,"",72.1981391691784,""
11977,20210607,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",26,"",0.0155826720686596,"",172777,"",103.551051231031,""
11978,20210607,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",2374,"",1.42281782657685,"",150397,"",90.1379665811617,""
11979,20210607,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",17,"",0.01176796345009,"",145471,"",100.699847708708,""
11980,20210607,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",102,"",0.0706077807005399,"",140548,"",97.291983940191,""
11981,20210607,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",7,"",0.00528944604387218,"",135849,"",102.652279373427,""
11982,20210607,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",59,"",0.0445824737983512,"",132677,"",100.255404680404,""
11983,20210607,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",4,"",0.0045513506132945,"",90340,"",102.792253601256,""
11984,20210607,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",19,"",0.0216189154131489,"",88196,"",100.35272967253,""
11985,20210607,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",3,"",0.00286420790330434,"",103942,"",99.2371659617533,""
11986,20210607,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",22,"",0.0210041912908985,"",99972,"",95.4468641697139,""
11987,20210607,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",17675,"",,z,3409572,"",,z
11988,20210607,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",31426,"",,z,2291867,"",,z
11989,20210607,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",3955,"",0.466274940698788,"",226038,"",26.6487623377175,""
11990,20210607,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",1507,"",0.177667847189146,"",118481,"",13.9683239567467,""
11991,20210607,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",17455,"",0.393650355491868,"",3397241,"",76.6155902229475,""
11992,20210607,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",31387,"",0.707848966360542,"",2286752,"",51.5715117571893,""
11993,20210607,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",11928,"",1.65211188598101,"",418659,"",57.9872158008823,""
11994,20210607,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",1937,"",0.268288122329411,"",147035,"",20.3653815522483,""
11995,20210607,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",1191,"",0.174918121869906,"",587340,"",86.2606294702522,""
11996,20210607,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",2865,"",0.420772812054811,"",200998,"",29.5198930811144,""
11997,20210607,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",1572,"",0.0548893989087066,"",2752544,"",96.1103598153733,""
11998,20210607,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",27943,"",0.975683507446557,"",2021236,"",70.5753365729252,""
11999,20210607,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",159,"",0.0396419756164452,"",374212,"",93.2987608766112,""
12000,20210607,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",9769,"",2.43561295469845,"",200089,"",49.8863098057792,""
12001,20210607,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",99,"",0.0251829580055097,"",390274,"",99.2752904307303,""
12002,20210607,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",10308,"",2.62208011233125,"",292940,"",74.5161183649901,""
12003,20210607,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",54,"",0.0156661144844833,"",352531,"",102.2739075061,""
12004,20210607,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",4569,"",1.325527353326,"",310046,"",89.9484468788168,""
12005,20210607,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",33,"",0.0110204245201106,"",299276,"",99.9438960206249,""
12006,20210607,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",208,"",0.0694620697025153,"",289642,"",96.726599965269,""
12007,20210607,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",18,"",0.00645494448747741,"",284440,"",102.002467223226,""
12008,20210607,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",129,"",0.0462604354935881,"",277860,"",99.6428264050263,""
12009,20210607,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",8,"",0.00408265331639032,"",198097,"",101.095171752122,""
12010,20210607,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",43,"",0.021944261575598,"",193467,"",98.7323361452608,""
12011,20210607,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",10,"",0.00370515832141507,"",266374,"",98.6957842708619,""
12012,20210607,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",52,"",0.0192668232713584,"",256194,"",94.9239330996614,""
12013,20210608,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",1922,"",0.456979276631763,"",136324,"",32.4127174336881,""
12014,20210608,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",840,"",0.199720391451967,"",78797,"",18.7349615300484,""
12015,20210608,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",5847,"",1.59437836422833,"",233166,"",63.5804388017212,""
12016,20210608,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",1033,"",0.281681691508101,"",98623,"",26.8928300693161,""
12017,20210608,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",352,"",0.100776436636815,"",304217,"",87.0963216600628,""
12018,20210608,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",1411,"",0.403964636632235,"",128742,"",36.8584091065253,""
12019,20210608,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",55,"",0.0265508085928071,"",191579,"",92.4832247163891,""
12020,20210608,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",5277,"",2.54742939898624,"",118648,"",57.2763697803524,""
12021,20210608,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",40,"",0.0197679245655999,"",199522,"",98.6033961294404,""
12022,20210608,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",4185,"",2.06821910767589,"",159389,"",78.7697432146599,""
12023,20210608,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",31,"",0.0174313009935842,"",179785,"",101.093111262307,""
12024,20210608,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",2039,"",1.1465297653522,"",161688,"",90.9171675822786,""
12025,20210608,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",9,"",0.00580705105043101,"",153814,"",99.245083363444,""
12026,20210608,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",96,"",0.0619418778712641,"",149190,"",96.2615495793114,""
12027,20210608,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",7,"",0.00477760259901581,"",148598,"",101.420313001222,""
12028,20210608,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",73,"",0.0498235699611649,"",145256,"",99.1393490175201,""
12029,20210608,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",3,"",0.00277610697265535,"",107760,"",99.71776245778,""
12030,20210608,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",46,"",0.0425669735807153,"",105317,"",97.4570860130477,""
12031,20210608,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",8,"",0.0048439931457497,"",162440,"",98.3572808244476,""
12032,20210608,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",59,"",0.035724449449904,"",156281,"",94.6280116013636,""
12033,20210608,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",1880,"",0.439638560978804,"",93516,"",21.868744504518,""
12034,20210608,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",701,"",0.16392905917348,"",41225,"",9.64047855125063,""
12035,20210608,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",7214,"",2.03063117331299,"",198554,"",55.8899281932337,""
12036,20210608,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",801,"",0.225469305492612,"",50246,"",14.1434840496652,""
12037,20210608,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",527,"",0.15892545883318,"",284002,"",85.6454424279709,""
12038,20210608,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",1305,"",0.393544067888614,"",74972,"",22.609031308617,""
12039,20210608,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",70,"",0.0360936372073837,"",182758,"",94.2342992678148,""
12040,20210608,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",6319,"",3.2582241930494,"",93037,"",47.9720532123337,""
12041,20210608,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",53,"",0.0277814179006683,"",190845,"",100.036692438737,""
12042,20210608,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",4984,"",2.6125016380553,"",142720,"",74.8106408072337,""
12043,20210608,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",31,"",0.0185793397741711,"",172808,"",103.569630570805,""
12044,20210608,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",2239,"",1.34190779852804,"",152636,"",91.4798743796898,""
12045,20210608,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",17,"",0.01176796345009,"",145488,"",100.711615672158,""
12046,20210608,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",100,"",0.069223314412294,"",140648,"",97.3612072546034,""
12047,20210608,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",4,"",0.00302254059649839,"",135853,"",102.655301914024,""
12048,20210608,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",44,"",0.0332479465614823,"",132721,"",100.288652626966,""
12049,20210608,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",3,"",0.00341351295997087,"",90343,"",102.795667114216,""
12050,20210608,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",25,"",0.0284459413330906,"",88221,"",100.381175613863,""
12051,20210608,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",5,"",0.00477367983884057,"",103947,"",99.2419396415921,""
12052,20210608,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",26,"",0.024823135161971,"",99998,"",95.4716873048758,""
12053,20210608,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",18228,"",,z,3427800,"",,z
12054,20210608,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",32023,"",,z,2323890,"",,z
12055,20210608,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",3802,"",0.448236997354435,"",229840,"",27.0969993350719,""
12056,20210608,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",1541,"",0.181676279043447,"",120022,"",14.1500002357901,""
12057,20210608,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",18078,"",0.407700436928215,"",3415319,"",77.0232906598757,""
12058,20210608,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",31603,"",0.712720262653079,"",2318355,"",52.2842320198424,""
12059,20210608,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",13061,"",1.80904035402398,"",431720,"",59.7962561549063,""
12060,20210608,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",1834,"",0.254021897961869,"",148869,"",20.6194034502102,""
12061,20210608,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",879,"",0.129095742337235,"",588219,"",86.3897252125894,""
12062,20210608,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",2716,"",0.398889688495939,"",203714,"",29.9187827696104,""
12063,20210608,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",1215,"",0.0424240583168438,"",2753759,"",96.1527838736901,""
12064,20210608,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",28228,"",0.985634829767792,"",2049464,"",71.560971402693,""
12065,20210608,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",125,"",0.0311650751701613,"",374337,"",93.3299259517814,""
12066,20210608,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",11596,"",2.89112169338552,"",211685,"",52.7774314991648,""
12067,20210608,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",93,"",0.0236567181263879,"",390367,"",99.2989471488567,""
12068,20210608,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",9169,"",2.3323489086113,"",302109,"",76.8484672736014,""
12069,20210608,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",62,"",0.0179870203340364,"",352593,"",102.291894526434,""
12070,20210608,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",4278,"",1.24110440304851,"",314324,"",91.1895512818653,""
12071,20210608,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",26,"",0.00868275871281442,"",299302,"",99.9525787793377,""
12072,20210608,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",196,"",0.0654546426042933,"",289838,"",96.7920546078733,""
12073,20210608,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",11,"",0.00394468829790286,"",284451,"",102.006411911524,""
12074,20210608,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",117,"",0.0419571391686031,"",277977,"",99.6847835441949,""
12075,20210608,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",6,"",0.00306198998729274,"",198103,"",101.098233742109,""
12076,20210608,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",71,"",0.0362335481829641,"",193538,"",98.7685696934438,""
12077,20210608,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",13,"",0.0048167058178396,"",266387,"",98.7006009766797,""
12078,20210608,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",85,"",0.0314938457320281,"",256279,"",94.9554269453934,""
12079,20210609,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",2285,"",0.543287017223506,"",138609,"",32.9560044509116,""
12080,20210609,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",841,"",0.199958153822743,"",79638,"",18.9349196838712,""
12081,20210609,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",5900,"",1.60883057105305,"",239066,"",65.1892693727742,""
12082,20210609,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",1042,"",0.284135839836826,"",99665,"",27.1769659091529,""
12083,20210609,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",389,"",0.111369414351481,"",304606,"",87.2076910744142,""
12084,20210609,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",1473,"",0.421715031721674,"",130215,"",37.280124138247,""
12085,20210609,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",57,"",0.0275162925416365,"",191636,"",92.5107410089307,""
12086,20210609,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",6177,"",2.98189717595945,"",124825,"",60.2582669563119,""
12087,20210609,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",51,"",0.0252041038211398,"",199573,"",98.6286002332615,""
12088,20210609,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",3157,"",1.56018344633997,"",162546,"",80.3299266609999,""
12089,20210609,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",24,"",0.0134952007692264,"",179809,"",101.106606463077,""
12090,20210609,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",1902,"",1.0694946609612,"",163590,"",91.9866622432397,""
12091,20210609,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",20,"",0.0129045578898467,"",153834,"",99.2579879213338,""
12092,20210609,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",121,"",0.0780725752335725,"",149311,"",96.339622154545,""
12093,20210609,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",13,"",0.00887269054102937,"",148611,"",101.429185691763,""
12094,20210609,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",62,"",0.0423159087341401,"",145318,"",99.1816649262543,""
12095,20210609,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",4,"",0.00370147596354046,"",107764,"",99.7214639337436,""
12096,20210609,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",19,"",0.0175820108268172,"",105336,"",97.4746680238745,""
12097,20210609,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",2,"",0.00121099828643742,"",162442,"",98.3584918227341,""
12098,20210609,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",48,"",0.0290639588744982,"",156329,"",94.6570755602381,""
12099,20210609,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",2365,"",0.5530559556994,"",95881,"",22.4218004602174,""
12100,20210609,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",709,"",0.165799861560623,"",41934,"",9.80627841281125,""
12101,20210609,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",7299,"",2.05455737926414,"",205853,"",57.9444855724978,""
12102,20210609,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",912,"",0.256714115617057,"",51158,"",14.4001981652822,""
12103,20210609,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",575,"",0.173400642939427,"",284577,"",85.8188430709103,""
12104,20210609,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",1327,"",0.400178527270644,"",76299,"",23.0092098358876,""
12105,20210609,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",83,"",0.0427967412601836,"",182841,"",94.277096009075,""
12106,20210609,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",7322,"",3.77539445189234,"",100359,"",51.747447664226,""
12107,20210609,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",58,"",0.0304023063818635,"",190903,"",100.067094745119,""
12108,20210609,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",3619,"",1.89699908268903,"",146339,"",76.7076398899227,""
12109,20210609,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",39,"",0.0233740081029895,"",172847,"",103.593004578908,""
12110,20210609,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",2129,"",1.27598110900678,"",154765,"",92.7558554886966,""
12111,20210609,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",14,"",0.00969126401772117,"",145502,"",100.721306936176,""
12112,20210609,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",108,"",0.0747611795652776,"",140756,"",97.4359684341686,""
12113,20210609,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",12,"",0.00906762178949516,"",135865,"",102.664369535813,""
12114,20210609,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",53,"",0.0400486629036036,"",132774,"",100.328701289869,""
12115,20210609,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",3,"",0.00341351295997087,"",90346,"",102.799080627176,""
12116,20210609,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",16,"",0.018205402453178,"",88237,"",100.399381016317,""
12117,20210609,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",2,"",0.00190947193553623,"",103949,"",99.2438491135276,""
12118,20210609,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",17,"",0.0162305114520579,"",100015,"",95.4879178163279,""
12119,20210609,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",19324,"",,z,3447124,"",,z
12120,20210609,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",31115,"",,z,2355005,"",,z
12121,20210609,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",4650,"",0.548212003602873,"",234490,"",27.6452113386748,""
12122,20210609,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",1550,"",0.182737334534291,"",121572,"",14.3327375703244,""
12123,20210609,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",19195,"",0.432891353403976,"",3434514,"",77.4561820132797,""
12124,20210609,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",31054,"",0.70033905124288,"",2349409,"",52.9845710710853,""
12125,20210609,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",13199,"",1.82815432453583,"",444919,"",61.6244104794421,""
12126,20210609,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",1954,"",0.270642741885219,"",150823,"",20.8900461920954,""
12127,20210609,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",964,"",0.141579403427866,"",589183,"",86.5313046160173,""
12128,20210609,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",2800,"",0.411226482985504,"",206514,"",30.3300092525959,""
12129,20210609,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",1346,"",0.0469981748925694,"",2755105,"",96.1997820485827,""
12130,20210609,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",27550,"",0.96196115771938,"",2077014,"",72.5229325604124,""
12131,20210609,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",140,"",0.0349048841905807,"",374477,"",93.364830835972,""
12132,20210609,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",13499,"",3.36557879777606,"",225184,"",56.1430102969408,""
12133,20210609,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",109,"",0.0277266911373794,"",390476,"",99.3266738399941,""
12134,20210609,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",6776,"",1.72363357015489,"",308885,"",78.5721008437563,""
12135,20210609,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",63,"",0.0182771335652305,"",352656,"",102.310171659999,""
12136,20210609,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",4031,"",1.16944643494356,"",318355,"",92.3589977168089,""
12137,20210609,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",34,"",0.0113543767782958,"",299336,"",99.963933156116,""
12138,20210609,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",229,"",0.0764750671244039,"",290067,"",96.8685296749977,""
12139,20210609,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",25,"",0.00896520067705196,"",284476,"",102.015377112201,""
12140,20210609,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",115,"",0.041239923114439,"",278092,"",99.7260234673093,""
12141,20210609,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",7,"",0.00357232165184153,"",198110,"",101.101806063761,""
12142,20210609,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",35,"",0.0178616082592077,"",193573,"",98.786431301703,""
12143,20210609,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",4,"",0.00148206332856603,"",266391,"",98.7020830400083,""
12144,20210609,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",65,"",0.024083529089198,"",256344,"",94.9795104744826,""
12145,20210610,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",2041,"",0.485272998754125,"",140650,"",33.4412774496657,""
12146,20210610,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",738,"",0.1754686296328,"",80376,"",19.110388313504,""
